round,x_1,x_2,x_3,x_4,balance_error_kw,cost
2530,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2540,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2550,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2560,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2570,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2580,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2590,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2600,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2610,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2620,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2630,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2640,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2650,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2660,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2670,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2680,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2690,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2700,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2710,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2720,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2730,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2740,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2750,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2760,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2770,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2780,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2790,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2800,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2810,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2820,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2830,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2840,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2850,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2860,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2870,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2880,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2890,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2900,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2910,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2920,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2930,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2940,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2950,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2960,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2970,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2980,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
2990,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
3000,320.7218849897623,82.00000000000028,227.14390048250095,170.13421452773431,-2.1600499167107046e-12,957030.6750542932
