round,x_1,x_2,x_3,x_4,x_5,x_6,balance_error_kw,cost
1610,332.3099105377663,82.0000000000839,238.4956441300062,177.1944453327038,59.99999999940875,259.99999999999983,-3.115019353572279e-11,1355490.90206675
1620,332.30991053777615,82.00000000007161,238.49564412993973,177.19444533268884,59.99999999949242,259.99999999999983,-3.1377567211166024e-11,1355490.9020667146
1630,332.30991053778456,82.0000000000611,238.4956441298827,177.194445332676,59.99999999956424,259.99999999999983,-3.1604940886609256e-11,1355490.902066684
1640,332.30991053779167,82.00000000005215,238.4956441298337,177.19444533266497,59.99999999962591,259.99999999999983,-3.183231456205249e-11,1355490.9020666578
1650,332.30991053779763,82.00000000004451,238.49564412979163,177.19444533265545,59.999999999678856,259.99999999999983,-3.205968823749572e-11,1355490.902066635
1660,332.30991053780275,82.000000000038,238.4956441297555,177.19444533264732,59.99999999972431,259.99999999999983,-3.228706191293895e-11,1355490.9020666156
1670,332.30991053780707,82.00000000003244,238.49564412972447,177.19444533264033,59.999999999763325,259.99999999999983,-3.2514435588382185e-11,1355490.9020665989
1680,332.3099105378107,82.00000000002768,238.49564412969787,177.1944453326343,59.99999999979681,259.99999999999983,-3.2741809263825417e-11,1355490.9020665844
1690,332.3099105378138,82.00000000002362,238.49564412967501,177.19444533262916,59.999999999825555,259.99999999999983,-3.296918293926865e-11,1355490.9020665719
1700,332.3099105378164,82.00000000002015,238.4956441296554,177.19444533262472,59.99999999985024,259.99999999999983,-3.319655661471188e-11,1355490.9020665612
1710,332.30991053781867,82.0000000000172,238.49564412963855,177.19444533262092,59.99999999987143,259.99999999999983,-3.342393029015511e-11,1355490.902066552
1720,332.3099105378204,82.00000000001468,238.49564412962408,177.19444533261765,59.99999999988963,259.99999999999983,-3.3651303965598345e-11,1355490.9020665437
1730,332.309910537822,82.00000000001253,238.49564412961166,177.19444533261483,59.99999999990525,259.99999999999983,-3.387867764104158e-11,1355490.9020665372
1740,332.30991053782316,82.0000000000107,238.49564412960098,177.19444533261245,59.99999999991866,259.99999999999983,-3.433342499192804e-11,1355490.902066531
1750,332.3099105378243,82.00000000000914,238.49564412959185,177.19444533261037,59.99999999993017,259.99999999999983,-3.433342499192804e-11,1355490.9020665258
1760,332.3099105378252,82.0000000000078,238.49564412958398,177.1944453326086,59.99999999994006,259.99999999999983,-3.456079866737127e-11,1355490.9020665213
1770,332.3099105378258,82.00000000000666,238.49564412957724,177.1944453326071,59.99999999994854,259.99999999999983,-3.4788172342814505e-11,1355490.9020665174
1780,332.30991053782634,82.0000000000057,238.49564412957147,177.1944453326058,59.99999999995583,259.99999999999983,-3.501554601825774e-11,1355490.9020665141
1790,332.3099105378269,82.00000000000486,238.4956441295665,177.19444533260466,59.999999999962085,259.99999999999983,-3.524291969370097e-11,1355490.902066511
1800,332.3099105378275,82.00000000000415,238.49564412956224,177.19444533260372,59.99999999996746,259.99999999999983,-3.501554601825774e-11,1355490.902066509
1810,332.3099105378276,82.00000000000355,238.49564412955857,177.19444533260287,59.99999999997204,259.99999999999983,-3.54702933691442e-11,1355490.9020665064
1820,332.3099105378276,82.00000000000303,238.49564412955544,177.19444533260219,59.999999999976005,259.99999999999983,-3.5925040720030665e-11,1355490.9020665041
1830,332.3099105378276,82.0000000000026,238.49564412955277,177.19444533260162,59.9999999999794,259.99999999999983,-3.61524143954739e-11,1355490.9020665023
1840,332.3099105378276,82.0000000000022,238.49564412955044,177.19444533260105,59.999999999982315,259.99999999999983,-3.660716174636036e-11,1355490.9020665004
1850,332.3099105378276,82.00000000000192,238.49564412954845,177.19444533260057,59.999999999984816,259.99999999999983,-3.6834535421803594e-11,1355490.902066499
1860,332.3099105378276,82.00000000000163,238.49564412954678,177.19444533260028,59.99999999998696,259.99999999999983,-3.6834535421803594e-11,1355490.9020664978
1870,332.3099105378276,82.00000000000135,238.49564412954535,177.1944453326,59.99999999998881,259.99999999999983,-3.7061909097246826e-11,1355490.902066497
1880,332.3099105378276,82.00000000000121,238.49564412954416,177.1944453325997,59.999999999990386,259.99999999999983,-3.7061909097246826e-11,1355490.9020664962
1890,332.3099105378276,82.00000000000107,238.49564412954305,177.19444533259943,59.99999999999174,259.99999999999983,-3.728928277269006e-11,1355490.9020664955
1900,332.3099105378276,82.00000000000092,238.4956441295422,177.19444533259914,59.999999999992916,259.99999999999983,-3.728928277269006e-11,1355490.9020664948
1910,332.3099105378276,82.00000000000078,238.49564412954135,177.19444533259895,59.99999999999392,259.99999999999983,-3.751665644813329e-11,1355490.902066494
1920,332.3099105378276,82.00000000000064,238.4956441295407,177.19444533259886,59.99999999999478,259.99999999999983,-3.751665644813329e-11,1355490.9020664936
1930,332.3099105378276,82.0000000000005,238.49564412954012,177.19444533259878,59.99999999999552,259.99999999999983,-3.774403012357652e-11,1355490.9020664932
1940,332.3099105378276,82.00000000000044,238.49564412953956,177.1944453325987,59.99999999999615,259.99999999999983,-3.774403012357652e-11,1355490.902066493
1950,332.3099105378276,82.00000000000044,238.49564412953924,177.19444533259866,59.99999999999669,259.99999999999983,-3.751665644813329e-11,1355490.902066493
1960,332.3099105378276,82.00000000000044,238.49564412953896,177.19444533259866,59.99999999999716,259.99999999999983,-3.728928277269006e-11,1355490.902066493
1970,332.3099105378276,82.00000000000044,238.49564412953868,177.19444533259866,59.99999999999756,259.99999999999983,-3.728928277269006e-11,1355490.902066493
1980,332.3099105378276,82.00000000000044,238.4956441295384,177.19444533259863,59.99999999999792,259.99999999999983,-3.728928277269006e-11,1355490.902066493
1990,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.9999999999982,259.99999999999983,-3.7061909097246826e-11,1355490.902066493
2000,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.99999999999846,259.99999999999983,-3.6834535421803594e-11,1355490.9020664932
2010,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.99999999999867,259.99999999999983,-3.660716174636036e-11,1355490.9020664934
2020,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.99999999999887,259.99999999999983,-3.637978807091713e-11,1355490.9020664936
2030,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.99999999999901,259.99999999999983,-3.637978807091713e-11,1355490.9020664939
2040,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.999999999999154,259.99999999999983,-3.61524143954739e-11,1355490.902066494
2050,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.9999999999993,259.99999999999983,-3.61524143954739e-11,1355490.902066494
2060,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.99999999999937,259.99999999999983,-3.5925040720030665e-11,1355490.9020664943
2070,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.99999999999944,259.99999999999983,-3.5925040720030665e-11,1355490.9020664943
2080,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.99999999999951,259.99999999999983,-3.5925040720030665e-11,1355490.9020664943
2090,332.3099105378276,82.00000000000044,238.4956441295382,177.1944453325986,59.99999999999958,259.99999999999983,-3.5697667044587433e-11,1355490.9020664946
